CUSTOMER,DATE,ITEM,QUANTITY
ASIA,2019-01-02 00:00:00,COLOR,0.0
TK,2019-01-02 00:00:00,COLOR,2175.0
CHANGSHIN,2019-01-02 00:00:00,COLOR,0.0
CHANGSHIN,2019-01-02 00:00:00,COLOR,3225.0
PRATAMA JX,2019-01-02 00:00:00,COLOR,0.0
PRATAMA JX,2019-01-02 00:00:00,COLOR,2250.0
PRATAMA JX,2019-01-02 00:00:00,COLOR,5400.0
PRATAMA SERPONG,2018-01-03 00:00:00,COLOR,0.0
PRATAMA SERPONG,2018-01-03 00:00:00,COLOR,1200.0
POUYUEN,2018-01-03 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2018-01-03 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2018-01-03 00:00:00,COLOR,825.0
VICTORY CHINGLUH,2018-01-03 00:00:00,COLOR,5175.0
VICTORY CHINGLUH,2018-01-03 00:00:00,COLOR,450.0
VICTORY CHINGLUH,2018-01-03 00:00:00,COLOR,375.0
VICTORY CHINGLUH,2018-01-03 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2018-01-03 00:00:00,COLOR,225.0
KMK,2019-01-07 00:00:00,COLOR,0.0
KMK,2019-01-07 00:00:00,COLOR,600.0
KMK,2019-01-07 00:00:00,COLOR,3525.0
PRATAMA JX,2019-01-07 00:00:00,COLOR,0.0
PRATAMA JX,2019-01-07 00:00:00,COLOR,150.0
PRATAMA JX,2019-01-07 00:00:00,COLOR,6000.0
CHANGSHIN,2019-01-08 00:00:00,COLOR,0.0
CHANGSHIN,2019-01-08 00:00:00,COLOR,1950.0
FENGTAY,2019-01-08 00:00:00,COLOR,0.0
FENGTAY,2019-01-08 00:00:00,COLOR,150.0
FENGTAY,2019-01-08 00:00:00,COLOR,375.0
FENGTAY,2019-01-08 00:00:00,COLOR,300.0
FENGTAY,2019-01-08 00:00:00,COLOR,75.0
FENGTAY,2019-01-08 00:00:00,COLOR,900.0
FENGTAY,2019-01-08 00:00:00,COLOR,4125.0
FENGTAY,2019-01-08 00:00:00,COLOR,2475.0
FENGTAY,2019-01-08 00:00:00,COLOR,975.0
ASIA,2019-01-09 00:00:00,COLOR,0.0
TK,2019-01-09 00:00:00,COLOR,750.0
TK,2019-01-09 00:00:00,COLOR,1650.0
VICTORY CHINGLUH,2019-01-10 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-01-10 00:00:00,COLOR,225.0
VICTORY CHINGLUH,2019-01-10 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2019-01-10 00:00:00,COLOR,300.0
VICTORY CHINGLUH,2019-01-10 00:00:00,COLOR,3600.0
VICTORY CHINGLUH,2019-01-10 00:00:00,COLOR,450.0
VICTORY CHINGLUH,2019-01-10 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-01-10 00:00:00,COLOR,375.0
VICTORY CHINGLUH,2019-01-10 00:00:00,COLOR,1275.0
KMK,2019-01-10 00:00:00,COLOR,0.0
PRATAMA SERPONG,2019-01-11 00:00:00,COLOR,0.0
PRATAMA SERPONG,2019-01-11 00:00:00,COLOR,750.0
PRATAMA SERPONG,2019-01-11 00:00:00,COLOR,150.0
PRATAMA SERPONG,2019-01-11 00:00:00,COLOR,75.0
PRATAMA SERPONG,2019-01-11 00:00:00,COLOR,225.0
POUYUEN,2019-01-14 00:00:00,COLOR,0.0
NIKOMAS,2019-01-14 00:00:00,COLOR,0.0
CHANGSHIN,2019-01-14 00:00:00,COLOR,0.0
CHANGSHIN,2019-01-14 00:00:00,COLOR,2250.0
KMK,2019-01-15 00:00:00,COLOR,0.0
KMK,2019-01-15 00:00:00,COLOR,5250.0
ADIS,2019-01-15 00:00:00,COLOR,0.0
ADIS,2019-01-15 00:00:00,COLOR,2400.0
ADIS,2019-01-15 00:00:00,COLOR,1350.0
PRATAMA JX,2019-01-15 00:00:00,COLOR,0.0
PRATAMA JX,2019-01-15 00:00:00,COLOR,1350.0
PRATAMA JX,2019-01-15 00:00:00,COLOR,5100.0
FENGTAY,2019-01-15 00:00:00,COLOR,0.0
FENGTAY,2019-01-15 00:00:00,COLOR,825.0
FENGTAY,2019-01-15 00:00:00,COLOR,225.0
FENGTAY,2019-01-15 00:00:00,COLOR,150.0
FENGTAY,2019-01-15 00:00:00,COLOR,75.0
FENGTAY,2019-01-15 00:00:00,COLOR,450.0
FENGTAY,2019-01-15 00:00:00,COLOR,525.0
FENGTAY,2019-01-15 00:00:00,COLOR,975.0
FENGTAY,2019-01-15 00:00:00,COLOR,1050.0
FENGTAY,2019-01-15 00:00:00,COLOR,750.0
FENGTAY,2019-01-15 00:00:00,COLOR,1125.0
ASIA,2019-01-16 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-01-17 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-01-17 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-01-17 00:00:00,COLOR,1500.0
VICTORY CHINGLUH,2019-01-17 00:00:00,COLOR,600.0
VICTORY CHINGLUH,2019-01-17 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2019-01-17 00:00:00,COLOR,3300.0
TK,2019-01-17 00:00:00,COLOR,300.0
TK,2019-01-17 00:00:00,COLOR,225.0
TK,2019-01-17 00:00:00,COLOR,1575.0
SHOE TOWN,2019-01-17 00:00:00,COLOR,0.0
PRATAMA SERPONG,2019-01-18 00:00:00,COLOR,0.0
PRATAMA SERPONG,2019-01-18 00:00:00,COLOR,225.0
CHANGSHIN,2019-01-21 00:00:00,COLOR,0.0
CHANGSHIN,2019-01-21 00:00:00,COLOR,2100.0
KMK,2019-01-22 00:00:00,COLOR,0.0
KMK,2019-01-22 00:00:00,COLOR,2700.0
KMK,2019-01-22 00:00:00,COLOR,1050.0
POUYUEN,2019-01-22 00:00:00,COLOR,0.0
FENGTAY,2019-01-22 00:00:00,COLOR,0.0
FENGTAY,2019-01-22 00:00:00,COLOR,975.0
FENGTAY,2019-01-22 00:00:00,COLOR,375.0
FENGTAY,2019-01-22 00:00:00,COLOR,75.0
FENGTAY,2019-01-22 00:00:00,COLOR,300.0
FENGTAY,2019-01-22 00:00:00,COLOR,2400.0
FENGTAY,2019-01-22 00:00:00,COLOR,2175.0
FENGTAY,2019-01-22 00:00:00,COLOR,450.0
FENGTAY,2019-01-22 00:00:00,COLOR,900.0
FENGTAY,2019-01-22 00:00:00,COLOR,150.0
FENGTAY,2019-01-22 00:00:00,COLOR,1650.0
PRATAMA JX,2019-01-22 00:00:00,COLOR,0.0
PRATAMA JX,2019-01-22 00:00:00,COLOR,2250.0
PRATAMA JX,2019-01-22 00:00:00,COLOR,75.0
PRATAMA JX,2019-01-22 00:00:00,COLOR,300.0
PRATAMA JX,2019-01-22 00:00:00,COLOR,375.0
PRATAMA JX,2019-01-22 00:00:00,COLOR,150.0
PRATAMA JX,2019-01-22 00:00:00,COLOR,525.0
PRATAMA JX,2019-01-22 00:00:00,COLOR,225.0
PRATAMA JX,2019-01-22 00:00:00,COLOR,3000.0
ASIA,2019-01-23 00:00:00,COLOR,0.0
TK,2019-01-24 00:00:00,COLOR,75.0
TK,2019-01-24 00:00:00,COLOR,525.0
TK,2019-01-24 00:00:00,COLOR,1425.0
VICTORY CHINGLUH,2019-01-24 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-01-24 00:00:00,COLOR,300.0
VICTORY CHINGLUH,2019-01-24 00:00:00,COLOR,600.0
VICTORY CHINGLUH,2019-01-24 00:00:00,COLOR,3150.0
VICTORY CHINGLUH,2019-01-24 00:00:00,COLOR,675.0
VICTORY CHINGLUH,2019-01-24 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2019-01-24 00:00:00,COLOR,75.0
ADIS,2019-01-28 00:00:00,COLOR,0.0
ADIS,2019-01-28 00:00:00,COLOR,225.0
ADIS,2019-01-28 00:00:00,COLOR,375.0
ADIS,2019-01-28 00:00:00,COLOR,600.0
ADIS,2019-01-28 00:00:00,COLOR,75.0
ADIS,2019-01-28 00:00:00,COLOR,1425.0
ADIS,2019-01-28 00:00:00,COLOR,150.0
NIKOMAS,2019-01-28 00:00:00,COLOR,0.0
KMK,2019-01-29 00:00:00,COLOR,0.0
KMK,2019-01-29 00:00:00,COLOR,2475.0
KMK,2019-01-29 00:00:00,COLOR,375.0
FENGTAY,2019-01-29 00:00:00,COLOR,0.0
FENGTAY,2019-01-29 00:00:00,COLOR,1575.0
FENGTAY,2019-01-29 00:00:00,COLOR,900.0
FENGTAY,2019-01-29 00:00:00,COLOR,2475.0
FENGTAY,2019-01-29 00:00:00,COLOR,525.0
PRATAMA JX,2019-01-29 00:00:00,COLOR,0.0
PRATAMA JX,2019-01-29 00:00:00,COLOR,150.0
PRATAMA JX,2019-01-29 00:00:00,COLOR,75.0
PRATAMA JX,2019-01-29 00:00:00,COLOR,525.0
PRATAMA JX,2019-01-29 00:00:00,COLOR,300.0
PRATAMA JX,2019-01-29 00:00:00,COLOR,3000.0
CHANGSHIN,2019-01-29 00:00:00,COLOR,0.0
ASIA,2019-01-30 00:00:00,COLOR,0.0
POUYUEN,2019-01-30 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-01-31 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-01-31 00:00:00,COLOR,225.0
VICTORY CHINGLUH,2019-01-31 00:00:00,COLOR,1500.0
VICTORY CHINGLUH,2019-01-31 00:00:00,COLOR,450.0
VICTORY CHINGLUH,2019-01-31 00:00:00,COLOR,3375.0
VICTORY CHINGLUH,2019-01-31 00:00:00,COLOR,1125.0
TK,2019-01-31 00:00:00,COLOR,300.0
TK,2019-01-31 00:00:00,COLOR,75.0
TK,2019-01-31 00:00:00,COLOR,1875.0
PRATAMA JX,2019-02-01 00:00:00,COLOR,0.0
PRATAMA JX,2019-02-01 00:00:00,COLOR,4125.0
PRATAMA JX,2019-02-01 00:00:00,COLOR,75.0
PRATAMA SERPONG,2019-02-04 00:00:00,COLOR,0.0
PRATAMA SERPONG,2019-02-04 00:00:00,COLOR,450.0
PRATAMA SERPONG,2019-02-04 00:00:00,COLOR,300.0
PRATAMA SERPONG,2019-02-04 00:00:00,COLOR,225.0
PRATAMA SERPONG,2019-02-04 00:00:00,COLOR,825.0
ADIS,2019-02-04 00:00:00,COLOR,0.0
ADIS,2019-02-04 00:00:00,COLOR,75.0
ADIS,2019-02-04 00:00:00,COLOR,150.0
ADIS,2019-02-04 00:00:00,COLOR,450.0
ADIS,2019-02-04 00:00:00,COLOR,2925.0
KMK,2019-02-06 00:00:00,COLOR,0.0
ASIA,2019-02-06 00:00:00,COLOR,0.0
CHANGSHIN,2019-02-06 00:00:00,COLOR,0.0
CHANGSHIN,2019-02-06 00:00:00,COLOR,2025.0
POUYUEN,2019-02-06 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-02-07 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-02-07 00:00:00,COLOR,300.0
VICTORY CHINGLUH,2019-02-07 00:00:00,COLOR,450.0
VICTORY CHINGLUH,2019-02-07 00:00:00,COLOR,375.0
VICTORY CHINGLUH,2019-02-07 00:00:00,COLOR,1800.0
VICTORY CHINGLUH,2019-02-07 00:00:00,COLOR,225.0
VICTORY CHINGLUH,2019-02-07 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-02-07 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2019-02-07 00:00:00,COLOR,525.0
VICTORY CHINGLUH,2019-02-07 00:00:00,COLOR,1500.0
PRATAMA JX,2019-02-07 00:00:00,COLOR,0.0
PRATAMA JX,2019-02-07 00:00:00,COLOR,75.0
PRATAMA JX,2019-02-07 00:00:00,COLOR,450.0
PRATAMA JX,2019-02-07 00:00:00,COLOR,150.0
PRATAMA JX,2019-02-07 00:00:00,COLOR,825.0
PRATAMA JX,2019-02-07 00:00:00,COLOR,225.0
PRATAMA JX,2019-02-07 00:00:00,COLOR,3375.0
CHANGSHIN,2019-02-12 00:00:00,COLOR,0.0
CHANGSHIN,2019-02-12 00:00:00,COLOR,225.0
FENGTAY,2019-02-12 00:00:00,COLOR,0.0
FENGTAY,2019-02-12 00:00:00,COLOR,4275.0
FENGTAY,2019-02-12 00:00:00,COLOR,2400.0
FENGTAY,2019-02-12 00:00:00,COLOR,900.0
FENGTAY,2019-02-12 00:00:00,COLOR,975.0
FENGTAY,2019-02-12 00:00:00,COLOR,450.0
FENGTAY,2019-02-12 00:00:00,COLOR,1425.0
FENGTAY,2019-02-12 00:00:00,COLOR,1275.0
FENGTAY,2019-02-12 00:00:00,COLOR,600.0
ASIA,2019-02-13 00:00:00,COLOR,0.0
KMK,2019-02-13 00:00:00,COLOR,0.0
KMK,2019-02-13 00:00:00,COLOR,3750.0
PRATAMA JX,2019-02-13 00:00:00,COLOR,0.0
PRATAMA JX,2019-02-13 00:00:00,COLOR,150.0
PRATAMA JX,2019-02-13 00:00:00,COLOR,3600.0
PRATAMA JX,2019-02-13 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-02-14 00:00:00,COLOR,225.0
VICTORY CHINGLUH,2019-02-14 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2019-02-14 00:00:00,COLOR,1275.0
VICTORY CHINGLUH,2019-02-14 00:00:00,COLOR,300.0
VICTORY CHINGLUH,2019-02-14 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-02-14 00:00:00,COLOR,1650.0
VICTORY CHINGLUH,2019-02-14 00:00:00,COLOR,450.0
VICTORY CHINGLUH,2019-02-14 00:00:00,COLOR,0.0
POUYUEN,2019-02-14 00:00:00,COLOR,0.0
TK,2019-02-15 00:00:00,COLOR,525.0
TK,2019-02-15 00:00:00,COLOR,1050.0
TK,2019-02-15 00:00:00,COLOR,900.0
SHOETOWN,2019-02-15 00:00:00,COLOR,0.0
NIKOMAS,2019-02-18 00:00:00,COLOR,0.0
PRATAMA JX,2019-02-18 00:00:00,COLOR,0.0
PRATAMA JX,2019-02-18 00:00:00,COLOR,3675.0
PRATAMA JX,2019-02-18 00:00:00,COLOR,75.0
PRATAMA JX,2019-02-18 00:00:00,COLOR,150.0
PRATAMA JX,2019-02-18 00:00:00,COLOR,1650.0
CHANGSHIN,2019-02-19 00:00:00,COLOR,0.0
CHANGSHIN,2019-02-19 00:00:00,COLOR,825.0
FENGTAY,2019-02-19 00:00:00,COLOR,0.0
FENGTAY,2019-02-19 00:00:00,COLOR,150.0
FENGTAY,2019-02-19 00:00:00,COLOR,525.0
FENGTAY,2019-02-19 00:00:00,COLOR,375.0
FENGTAY,2019-02-19 00:00:00,COLOR,600.0
FENGTAY,2019-02-19 00:00:00,COLOR,2925.0
FENGTAY,2019-02-19 00:00:00,COLOR,2100.0
FENGTAY,2019-02-19 00:00:00,COLOR,75.0
FENGTAY,2019-02-19 00:00:00,COLOR,225.0
FENGTAY,2019-02-19 00:00:00,COLOR,900.0
ASIA,2019-02-20 00:00:00,COLOR,0.0
ADIS,2019-02-20 00:00:00,COLOR,0.0
ADIS,2019-02-20 00:00:00,COLOR,150.0
ADIS,2019-02-20 00:00:00,COLOR,1050.0
ADIS,2019-02-20 00:00:00,COLOR,900.0
ADIS,2019-02-20 00:00:00,COLOR,525.0
KMK,2019-02-20 00:00:00,COLOR,3750.0
KMK,2019-02-20 00:00:00,COLOR,0.0
PRATAMA SERPONG,2019-02-21 00:00:00,COLOR,900.0
PRATAMA SERPONG,2019-02-21 00:00:00,COLOR,525.0
PRATAMA SERPONG,2019-02-21 00:00:00,COLOR,675.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,300.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,900.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,450.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,675.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,375.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,225.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,1650.0
VICTORY CHINGLUH,2019-02-21 00:00:00,COLOR,1125.0
CHANGSHIN,2019-02-21 00:00:00,COLOR,0.0
CHANGSHIN,2019-02-21 00:00:00,COLOR,900.0
PRATAMA JX,2019-02-22 00:00:00,COLOR,0.0
TK,2019-02-25 00:00:00,COLOR,2250.0
CHANGSHIN,2019-02-25 00:00:00,COLOR,0.0
CHANGSHIN,2019-02-25 00:00:00,COLOR,450.0
CHANGSHIN,2019-02-25 00:00:00,COLOR,1800.0
CHANGSHIN,2019-02-25 00:00:00,COLOR,2175.0
CHANGSHIN,2019-02-25 00:00:00,COLOR,150.0
CHANGSHIN,2019-02-25 00:00:00,COLOR,300.0
PRATAMA JX,2019-02-26 00:00:00,COLOR,0.0
PRATAMA JX,2019-02-26 00:00:00,COLOR,3525.0
PRATAMA JX,2019-02-26 00:00:00,COLOR,3975.0
FENGTAY,2019-02-26 00:00:00,COLOR,0.0
FENGTAY,2019-02-26 00:00:00,COLOR,1875.0
FENGTAY,2019-02-26 00:00:00,COLOR,150.0
FENGTAY,2019-02-26 00:00:00,COLOR,225.0
FENGTAY,2019-02-26 00:00:00,COLOR,975.0
FENGTAY,2019-02-26 00:00:00,COLOR,675.0
FENGTAY,2019-02-26 00:00:00,COLOR,75.0
FENGTAY,2019-02-26 00:00:00,COLOR,525.0
FENGTAY,2019-02-26 00:00:00,COLOR,900.0
FENGTAY,2019-02-26 00:00:00,COLOR,750.0
KMK,2019-02-27 00:00:00,COLOR,0.0
ASIA,2019-02-27 00:00:00,COLOR,0.0
POUYUEN,2019-02-27 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-02-28 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-02-28 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-02-28 00:00:00,COLOR,675.0
VICTORY CHINGLUH,2019-02-28 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2019-02-28 00:00:00,COLOR,600.0
VICTORY CHINGLUH,2019-02-28 00:00:00,COLOR,3375.0
VICTORY CHINGLUH,2019-02-28 00:00:00,COLOR,225.0
VICTORY CHINGLUH,2019-02-28 00:00:00,COLOR,450.0
VICTORY CHINGLUH,2019-02-28 00:00:00,COLOR,375.0
ADIS,2019-03-04 00:00:00,COLOR,0.0
ADIS,2019-03-04 00:00:00,COLOR,450.0
ADIS,2019-03-04 00:00:00,COLOR,750.0
ADIS,2019-03-04 00:00:00,COLOR,1050.0
ADIS,2019-03-04 00:00:00,COLOR,75.0
ADIS,2019-03-04 00:00:00,COLOR,375.0
ADIS,2019-03-04 00:00:00,COLOR,150.0
ADIS,2019-03-04 00:00:00,COLOR,675.0
ADIS,2019-03-04 00:00:00,COLOR,525.0
NIKOMAS,2019-03-04 00:00:00,COLOR,0.0
CHANGSHIN,2019-03-04 00:00:00,COLOR,0.0
CHANGSHIN,2019-03-04 00:00:00,COLOR,1800.0
PRATAMA SERPONG,2019-03-05 00:00:00,COLOR,0.0
PRATAMA SERPONG,2019-03-05 00:00:00,COLOR,975.0
PRATAMA SERPONG,2019-03-05 00:00:00,COLOR,675.0
PRATAMA JX,2019-03-05 00:00:00,COLOR,0.0
PRATAMA JX,2019-03-05 00:00:00,COLOR,3000.0
PRATAMA JX,2019-03-05 00:00:00,COLOR,5400.0
POUYUEN,2019-03-05 00:00:00,COLOR,0.0
FENGTAY,2019-03-05 00:00:00,COLOR,0.0
FENGTAY,2019-03-05 00:00:00,COLOR,4125.0
FENGTAY,2019-03-05 00:00:00,COLOR,4950.0
FENGTAY,2019-03-05 00:00:00,COLOR,225.0
FENGTAY,2019-03-05 00:00:00,COLOR,1950.0
FENGTAY,2019-03-05 00:00:00,COLOR,975.0
FENGTAY,2019-03-05 00:00:00,COLOR,750.0
FENGTAY,2019-03-05 00:00:00,COLOR,75.0
FENGTAY,2019-03-05 00:00:00,COLOR,900.0
ASIA,2019-03-06 00:00:00,COLOR,0.0
KMK,2019-03-06 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,525.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,450.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,300.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,3000.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,750.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,975.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,600.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,900.0
VICTORY CHINGLUH,2019-03-06 00:00:00,COLOR,225.0
CHANGSHIN,2019-03-11 00:00:00,COLOR,0.0
CHANGSHIN,2019-03-11 00:00:00,COLOR,1050.0
CHANGSHIN,2019-03-11 00:00:00,COLOR,225.0
ADIS,2019-03-11 00:00:00,COLOR,0.0
ADIS,2019-03-11 00:00:00,COLOR,600.0
ADIS,2019-03-11 00:00:00,COLOR,750.0
ADIS,2019-03-11 00:00:00,COLOR,1275.0
FENGTAY,2019-03-12 00:00:00,COLOR,0.0
FENGTAY,2019-03-12 00:00:00,COLOR,4425.0
FENGTAY,2019-03-12 00:00:00,COLOR,375.0
FENGTAY,2019-03-12 00:00:00,COLOR,75.0
FENGTAY,2019-03-12 00:00:00,COLOR,300.0
FENGTAY,2019-03-12 00:00:00,COLOR,525.0
PRATAMA JX,2019-03-12 00:00:00,COLOR,0.0
PRATAMA JX,2019-03-12 00:00:00,COLOR,75.0
PRATAMA JX,2019-03-12 00:00:00,COLOR,5475.0
ASIA,2019-03-13 00:00:00,COLOR,0.0
KMK,2019-03-13 00:00:00,COLOR,0.0
KMK,2019-03-13 00:00:00,COLOR,2925.0
KMK,2019-03-13 00:00:00,COLOR,1575.0
VICTORY CHINGLUH,2019-03-14 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-03-14 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-03-14 00:00:00,COLOR,450.0
VICTORY CHINGLUH,2019-03-14 00:00:00,COLOR,525.0
VICTORY CHINGLUH,2019-03-14 00:00:00,COLOR,3375.0
VICTORY CHINGLUH,2019-03-14 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2019-03-14 00:00:00,COLOR,375.0
VICTORY CHINGLUH,2019-03-14 00:00:00,COLOR,600.0
VICTORY CHINGLUH,2019-03-14 00:00:00,COLOR,300.0
TK,2019-03-15 00:00:00,COLOR,525.0
TK,2019-03-15 00:00:00,COLOR,1800.0
POUYUEN,2019-03-18 00:00:00,COLOR,0.0
CHANGSHIN,2019-03-19 00:00:00,COLOR,0.0
CHANGSHIN,2019-03-19 00:00:00,COLOR,3150.0
PRATAMA JX,2019-03-19 00:00:00,COLOR,0.0
PRATAMA JX,2019-03-19 00:00:00,COLOR,5625.0
FENGTAY,2019-03-19 00:00:00,COLOR,0.0
FENGTAY,2019-03-19 00:00:00,COLOR,2925.0
FENGTAY,2019-03-19 00:00:00,COLOR,1200.0
FENGTAY,2019-03-19 00:00:00,COLOR,450.0
FENGTAY,2019-03-19 00:00:00,COLOR,5325.0
FENGTAY,2019-03-19 00:00:00,COLOR,150.0
KMK,2019-03-20 00:00:00,COLOR,0.0
KMK,2019-03-20 00:00:00,COLOR,2250.0
ASIA,2019-03-20 00:00:00,COLOR,0.0
PRATAMA SERPONG,2019-03-20 00:00:00,COLOR,0.0
PRATAMA SERPONG,2019-03-20 00:00:00,COLOR,300.0
PRATAMA SERPONG,2019-03-20 00:00:00,COLOR,975.0
ADIS,2019-03-20 00:00:00,COLOR,0.0
ADIS,2019-03-20 00:00:00,COLOR,675.0
ADIS,2019-03-20 00:00:00,COLOR,600.0
ADIS,2019-03-20 00:00:00,COLOR,750.0
VICTORY CHINGLUH,2019-03-21 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-03-21 00:00:00,COLOR,600.0
VICTORY CHINGLUH,2019-03-21 00:00:00,COLOR,450.0
VICTORY CHINGLUH,2019-03-21 00:00:00,COLOR,225.0
VICTORY CHINGLUH,2019-03-21 00:00:00,COLOR,1500.0
VICTORY CHINGLUH,2019-03-21 00:00:00,COLOR,150.0
VICTORY CHINGLUH,2019-03-21 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-03-21 00:00:00,COLOR,2475.0
VICTORY CHINGLUH,2019-03-21 00:00:00,COLOR,375.0
VICTORY CHINGLUH,2019-03-21 00:00:00,COLOR,675.0
CHINGLUH,2019-03-22 00:00:00,COLOR,300.0
CHINGLUH,2019-03-22 00:00:00,COLOR,525.0
CHINGLUH,2019-03-22 00:00:00,COLOR,75.0
CHINGLUH,2019-03-22 00:00:00,COLOR,675.0
CHINGLUH,2019-03-22 00:00:00,COLOR,150.0
CHINGLUH,2019-03-22 00:00:00,COLOR,1125.0
CHINGLUH,2019-03-22 00:00:00,COLOR,600.0
PRATAMA JX,2019-03-22 00:00:00,COLOR,150.0
PRATAMA JX,2019-03-22 00:00:00,COLOR,525.0
PRATAMA JX,2019-03-22 00:00:00,COLOR,300.0
PRATAMA JX,2019-03-22 00:00:00,COLOR,75.0
PRATAMA JX,2019-03-22 00:00:00,COLOR,600.0
NIKOMAS,2019-03-25 00:00:00,COLOR,0.0
FENGTAY,2019-03-26 00:00:00,COLOR,0.0
FENGTAY,2019-03-26 00:00:00,COLOR,5100.0
FENGTAY,2019-03-26 00:00:00,COLOR,1275.0
FENGTAY,2019-03-26 00:00:00,COLOR,75.0
FENGTAY,2019-03-26 00:00:00,COLOR,2325.0
PRATAMA JX,2019-03-26 00:00:00,COLOR,0.0
PRATAMA JX,2019-03-26 00:00:00,COLOR,75.0
PRATAMA JX,2019-03-26 00:00:00,COLOR,225.0
PRATAMA JX,2019-03-26 00:00:00,COLOR,7275.0
ASIA,2019-03-27 00:00:00,COLOR,0.0
KMK,2019-03-27 00:00:00,COLOR,0.0
KMK,2019-03-27 00:00:00,COLOR,2250.0
ADIS,2019-03-27 00:00:00,COLOR,0.0
ADIS,2019-03-27 00:00:00,COLOR,525.0
ADIS,2019-03-27 00:00:00,COLOR,975.0
TK,2019-03-28 00:00:00,COLOR,375.0
TK,2019-03-28 00:00:00,COLOR,2025.0
PRATAMA SERPONG,2019-03-28 00:00:00,COLOR,900.0
PRATAMA SERPONG,2019-03-28 00:00:00,COLOR,675.0
VICTORY CHINGLUH,2019-03-28 00:00:00,COLOR,0.0
VICTORY CHINGLUH,2019-03-28 00:00:00,COLOR,75.0
VICTORY CHINGLUH,2019-03-28 00:00:00,COLOR,300.0
VICTORY CHINGLUH,2019-03-28 00:00:00,COLOR,825.0
VICTORY CHINGLUH,2019-03-28 00:00:00,COLOR,1500.0
VICTORY CHINGLUH,2019-03-28 00:00:00,COLOR,525.0
VICTORY CHINGLUH,2019-03-28 00:00:00,COLOR,150.0
CHANGSHIN,2019-04-01 00:00:00,COLOR,0.0
CHANGSHIN,2019-04-01 00:00:00,COLOR,1200.0
CHANGSHIN,2019-04-01 00:00:00,COLOR,600.0
POUYUEN,2019-04-01 00:00:00,COLOR,0.0
PRATAMA JX,2019-04-01 00:00:00,COLOR,0.0
PRATAMA JX,2019-04-01 00:00:00,COLOR,75.0
PRATAMA JX,2019-04-01 00:00:00,COLOR,150.0
PRATAMA JX,2019-04-01 00:00:00,COLOR,4125.0
FENGTAY,2019-04-04 00:00:00,COLOR,0.0
